node_id,node_type,node_name,node_source,group_name_auto,group_name_bert,group_id_bert
14225,disease,hemochromatosis type 5,MONDO,hemochromatosis,hemochromatosis,11216_21001_11631_11417_13220_14225_19257
19257,disease,hemochromatosis type 2,MONDO,hemochromatosis,hemochromatosis,11216_21001_11631_11417_13220_14225_19257
13340,disease,"Parkinson disease 5, autosomal dominant, susceptibility to",MONDO,"Parkinson disease 5, autosomal dominant, susceptibility to","Parkinson disease, autosomal dominant, susceptibility to",13340_12466_13653_11896
12466,disease,"Parkinson disease 13, autosomal dominant, susceptibility to",MONDO,"Parkinson disease 13, autosomal dominant, susceptibility to","Parkinson disease, autosomal dominant, susceptibility to",13340_12466_13653_11896
13653,disease,"Parkinson disease 18, autosomal dominant, susceptibility to",MONDO,"Parkinson disease 18, autosomal dominant, susceptibility to","Parkinson disease, autosomal dominant, susceptibility to",13340_12466_13653_11896
11896,disease,"Parkinson disease 11, autosomal dominant, susceptibility to",MONDO,"Parkinson disease 11, autosomal dominant, susceptibility to","Parkinson disease, autosomal dominant, susceptibility to",13340_12466_13653_11896
14285,disease,congenital dyserythropoietic anemia type type 1B,MONDO,congenital dyserythropoietic anemia type,congenital dyserythropoietic anemia,14285_9134_7109_9135_13355_19403_20337
9134,disease,congenital dyserythropoietic anemia type 2,MONDO,congenital dyserythropoietic anemia type,congenital dyserythropoietic anemia,14285_9134_7109_9135_13355_19403_20337
7109,disease,congenital dyserythropoietic anemia type 3,MONDO,congenital dyserythropoietic anemia type,congenital dyserythropoietic anemia,14285_9134_7109_9135_13355_19403_20337
9135,disease,"anemia, congenital dyserythropoietic, type 1a",MONDO,congenital dyserythropoietic anemia type,congenital dyserythropoietic anemia,14285_9134_7109_9135_13355_19403_20337
13355,disease,congenital dyserythropoietic anemia type 4,MONDO,congenital dyserythropoietic anemia type,congenital dyserythropoietic anemia,14285_9134_7109_9135_13355_19403_20337
19403,disease,congenital dyserythropoietic anemia,MONDO,congenital dyserythropoietic anemia,congenital dyserythropoietic anemia,14285_9134_7109_9135_13355_19403_20337
20337,disease,congenital dyserythropoietic anemia type 1,MONDO,congenital dyserythropoietic anemia type,congenital dyserythropoietic anemia,14285_9134_7109_9135_13355_19403_20337
13838,disease,"coenzyme Q10 deficiency, primary, 3",MONDO,"coenzyme Q10 deficiency, primary","coenzyme Q10 deficiency, primary",13838_11829_33615_14754
11829,disease,"coenzyme Q10 deficiency, primary, 1",MONDO,"coenzyme Q10 deficiency, primary","coenzyme Q10 deficiency, primary",13838_11829_33615_14754
33615,disease,"coenzyme q10 deficiency, primary, 9",MONDO,"coenzyme Q10 deficiency, primary","coenzyme Q10 deficiency, primary",13838_11829_33615_14754
14754,disease,primary coenzyme Q10 deficiency 8,MONDO,"coenzyme Q10 deficiency, primary","coenzyme Q10 deficiency, primary",13838_11829_33615_14754
9927,disease,3MC syndrome 2,MONDO,3MC syndrome,3MC syndrome,9927_9554_9770_17398
9554,disease,3MC syndrome 3,MONDO,3MC syndrome,3MC syndrome,9927_9554_9770_17398
9770,disease,3MC syndrome 1,MONDO,3MC syndrome,3MC syndrome,9927_9554_9770_17398
17398,disease,3MC syndrome,MONDO,3MC syndrome,3MC syndrome,9927_9554_9770_17398
8455,disease,"spinal muscular atrophy, segmental",MONDO,"spinal muscular atrophy,",spinal muscular atrophy,8455_9673_10056_9672_11585_11436_9669_19079_1516_16224_14753_18218
9673,disease,"spinal muscular atrophy, type II",MONDO,"spinal muscular atrophy,",spinal muscular atrophy,8455_9673_10056_9672_11585_11436_9669_19079_1516_16224_14753_18218
10056,disease,"spinal muscular atrophy, type IV",MONDO,"spinal muscular atrophy,",spinal muscular atrophy,8455_9673_10056_9672_11585_11436_9669_19079_1516_16224_14753_18218
9672,disease,"spinal muscular atrophy, type III",MONDO,"spinal muscular atrophy,",spinal muscular atrophy,8455_9673_10056_9672_11585_11436_9669_19079_1516_16224_14753_18218
11585,disease,autosomal recessive distal spinal muscular atrophy 2,MONDO,autosomal recessive distal spinal muscular atrophy,spinal muscular atrophy,8455_9673_10056_9672_11585_11436_9669_19079_1516_16224_14753_18218
11436,disease,autosomal recessive distal spinal muscular atrophy 1,MONDO,autosomal recessive distal spinal muscular atrophy,spinal muscular atrophy,8455_9673_10056_9672_11585_11436_9669_19079_1516_16224_14753_18218
9669,disease,"spinal muscular atrophy, type 1",MONDO,"spinal muscular atrophy,",spinal muscular atrophy,8455_9673_10056_9672_11585_11436_9669_19079_1516_16224_14753_18218
19079,disease,proximal spinal muscular atrophy,MONDO,proximal spinal muscular atrophy,spinal muscular atrophy,8455_9673_10056_9672_11585_11436_9669_19079_1516_16224_14753_18218
1516,disease,spinal muscular atrophy,MONDO,spinal muscular atrophy,spinal muscular atrophy,8455_9673_10056_9672_11585_11436_9669_19079_1516_16224_14753_18218
16224,disease,autosomal dominant proximal spinal muscular atrophy,MONDO,autosomal dominant proximal spinal muscular atrophy,spinal muscular atrophy,8455_9673_10056_9672_11585_11436_9669_19079_1516_16224_14753_18218
14753,disease,autosomal recessive optic atrophy,MONDO,autosomal recessive optic atrophy,spinal muscular atrophy,8455_9673_10056_9672_11585_11436_9669_19079_1516_16224_14753_18218
18218,disease,autosomal recessive cerebral atrophy,MONDO,autosomal recessive cerebral atrophy,spinal muscular atrophy,8455_9673_10056_9672_11585_11436_9669_19079_1516_16224_14753_18218
13015,disease,Brugada syndrome 5,MONDO,Brugada syndrome,Brugada syndrome,13015_11001_13146_12743_13145_13148_14621_12742_12728_15263
11001,disease,Brugada syndrome 1,MONDO,Brugada syndrome,Brugada syndrome,13015_11001_13146_12743_13145_13148_14621_12742_12728_15263
13146,disease,Brugada syndrome 7,MONDO,Brugada syndrome,Brugada syndrome,13015_11001_13146_12743_13145_13148_14621_12742_12728_15263
12743,disease,Brugada syndrome 4,MONDO,Brugada syndrome,Brugada syndrome,13015_11001_13146_12743_13145_13148_14621_12742_12728_15263
13145,disease,Brugada syndrome 6,MONDO,Brugada syndrome,Brugada syndrome,13015_11001_13146_12743_13145_13148_14621_12742_12728_15263
13148,disease,Brugada syndrome 8,MONDO,Brugada syndrome,Brugada syndrome,13015_11001_13146_12743_13145_13148_14621_12742_12728_15263
14621,disease,Brugada syndrome 9,MONDO,Brugada syndrome,Brugada syndrome,13015_11001_13146_12743_13145_13148_14621_12742_12728_15263
12742,disease,Brugada syndrome 3,MONDO,Brugada syndrome,Brugada syndrome,13015_11001_13146_12743_13145_13148_14621_12742_12728_15263
12728,disease,Brugada syndrome 2,MONDO,Brugada syndrome,Brugada syndrome,13015_11001_13146_12743_13145_13148_14621_12742_12728_15263
15263,disease,Brugada syndrome,MONDO,Brugada syndrome,Brugada syndrome,13015_11001_13146_12743_13145_13148_14621_12742_12728_15263
54850,disease,ovarian dysgenesis 6,MONDO,ovarian dysgenesis,ovarian dysgenesis,54850_13689_20857_10349_32590_54666_24463
13689,disease,ovarian dysgenesis 3,MONDO,ovarian dysgenesis,ovarian dysgenesis,54850_13689_20857_10349_32590_54666_24463
20857,disease,ovarian dysgenesis 7,MONDO,ovarian dysgenesis,ovarian dysgenesis,54850_13689_20857_10349_32590_54666_24463
10349,disease,ovarian dysgenesis 2,MONDO,ovarian dysgenesis,ovarian dysgenesis,54850_13689_20857_10349_32590_54666_24463
32590,disease,ovarian dysgenesis 8,MONDO,ovarian dysgenesis,ovarian dysgenesis,54850_13689_20857_10349_32590_54666_24463
54666,disease,ovarian dysgenesis 5,MONDO,ovarian dysgenesis,ovarian dysgenesis,54850_13689_20857_10349_32590_54666_24463
24463,disease,ovarian dysgenesis 1,MONDO,ovarian dysgenesis,ovarian dysgenesis,54850_13689_20857_10349_32590_54666_24463
14397,disease,combined oxidative phosphorylation defect type 20,MONDO,combined oxidative phosphorylation defect,combined oxidative phosphorylation defect,14397_12510_13977_14856_14728_12534_13570_14547_14636_13811_14684_13986_14398_13969_13987_13306_14190_14525_33187
12510,disease,combined oxidative phosphorylation defect type 2,MONDO,combined oxidative phosphorylation defect,combined oxidative phosphorylation defect,14397_12510_13977_14856_14728_12534_13570_14547_14636_13811_14684_13986_14398_13969_13987_13306_14190_14525_33187
13977,disease,combined oxidative phosphorylation defect type 13,MONDO,combined oxidative phosphorylation defect,combined oxidative phosphorylation defect,14397_12510_13977_14856_14728_12534_13570_14547_14636_13811_14684_13986_14398_13969_13987_13306_14190_14525_33187
14856,disease,combined oxidative phosphorylation defect type 30,MONDO,combined oxidative phosphorylation defect,combined oxidative phosphorylation defect,14397_12510_13977_14856_14728_12534_13570_14547_14636_13811_14684_13986_14398_13969_13987_13306_14190_14525_33187
14728,disease,combined oxidative phosphorylation defect type 27,MONDO,combined oxidative phosphorylation defect,combined oxidative phosphorylation defect,14397_12510_13977_14856_14728_12534_13570_14547_14636_13811_14684_13986_14398_13969_13987_13306_14190_14525_33187
12534,disease,combined oxidative phosphorylation defect type 4,MONDO,combined oxidative phosphorylation defect,combined oxidative phosphorylation defect,14397_12510_13977_14856_14728_12534_13570_14547_14636_13811_14684_13986_14398_13969_13987_13306_14190_14525_33187
13570,disease,combined oxidative phosphorylation defect type 8,MONDO,combined oxidative phosphorylation defect,combined oxidative phosphorylation defect,14397_12510_13977_14856_14728_12534_13570_14547_14636_13811_14684_13986_14398_13969_13987_13306_14190_14525_33187
14547,disease,combined oxidative phosphorylation defect type 24,MONDO,combined oxidative phosphorylation defect,combined oxidative phosphorylation defect,14397_12510_13977_14856_14728_12534_13570_14547_14636_13811_14684_13986_14398_13969_13987_13306_14190_14525_33187
14636,disease,combined oxidative phosphorylation defect type 25,MONDO,combined oxidative phosphorylation defect,combined oxidative phosphorylation defect,14397_12510_13977_14856_14728_12534_13570_14547_14636_13811_14684_13986_14398_13969_13987_13306_14190_14525_33187
13811,disease,combined oxidative phosphorylation defect type 9,MONDO,combined oxidative phosphorylation defect,combined oxidative phosphorylation defect,14397_12510_13977_14856_14728_12534_13570_14547_14636_13811_14684_13986_14398_13969_13987_13306_14190_14525_33187
14684,disease,combined oxidative phosphorylation defect type 26,MONDO,combined oxidative phosphorylation defect,combined oxidative phosphorylation defect,14397_12510_13977_14856_14728_12534_13570_14547_14636_13811_14684_13986_14398_13969_13987_13306_14190_14525_33187
13986,disease,combined oxidative phosphorylation defect type 14,MONDO,combined oxidative phosphorylation defect,combined oxidative phosphorylation defect,14397_12510_13977_14856_14728_12534_13570_14547_14636_13811_14684_13986_14398_13969_13987_13306_14190_14525_33187
14398,disease,combined oxidative phosphorylation defect type 21,MONDO,combined oxidative phosphorylation defect,combined oxidative phosphorylation defect,14397_12510_13977_14856_14728_12534_13570_14547_14636_13811_14684_13986_14398_13969_13987_13306_14190_14525_33187
13969,disease,combined oxidative phosphorylation defect type 11,MONDO,combined oxidative phosphorylation defect,combined oxidative phosphorylation defect,14397_12510_13977_14856_14728_12534_13570_14547_14636_13811_14684_13986_14398_13969_13987_13306_14190_14525_33187
13987,disease,combined oxidative phosphorylation defect type 15,MONDO,combined oxidative phosphorylation defect,combined oxidative phosphorylation defect,14397_12510_13977_14856_14728_12534_13570_14547_14636_13811_14684_13986_14398_13969_13987_13306_14190_14525_33187
13306,disease,combined oxidative phosphorylation defect type 7,MONDO,combined oxidative phosphorylation defect,combined oxidative phosphorylation defect,14397_12510_13977_14856_14728_12534_13570_14547_14636_13811_14684_13986_14398_13969_13987_13306_14190_14525_33187
14190,disease,combined oxidative phosphorylation defect type 17,MONDO,combined oxidative phosphorylation defect,combined oxidative phosphorylation defect,14397_12510_13977_14856_14728_12534_13570_14547_14636_13811_14684_13986_14398_13969_13987_13306_14190_14525_33187
14525,disease,combined oxidative phosphorylation defect type 23,MONDO,combined oxidative phosphorylation defect,combined oxidative phosphorylation defect,14397_12510_13977_14856_14728_12534_13570_14547_14636_13811_14684_13986_14398_13969_13987_13306_14190_14525_33187
33187,disease,combined oxidative phosphorylation defect type 29,MONDO,combined oxidative phosphorylation defect,combined oxidative phosphorylation defect,14397_12510_13977_14856_14728_12534_13570_14547_14636_13811_14684_13986_14398_13969_13987_13306_14190_14525_33187
14411,disease,"myopia 24, autosomal dominant",MONDO,"myopia 24, autosomal dominant",myopia,14411_11300_14982_14183_12021_12045_8053_12995_13604_13508_32941_12154_9713_14177_1384_12227_12228_12229_12230_12388_12389_12469_12932_13603
11300,disease,"myopia 3, autosomal dominant",MONDO,"myopia 3, autosomal dominant",myopia,14411_11300_14982_14183_12021_12045_8053_12995_13604_13508_32941_12154_9713_14177_1384_12227_12228_12229_12230_12388_12389_12469_12932_13603
14982,disease,"myopia 25, autosomal dominant",MONDO,"myopia 25, autosomal dominant",myopia,14411_11300_14982_14183_12021_12045_8053_12995_13604_13508_32941_12154_9713_14177_1384_12227_12228_12229_12230_12388_12389_12469_12932_13603
14183,disease,"myopia 23, autosomal recessive",MONDO,"myopia 23, autosomal recessive",myopia,14411_11300_14982_14183_12021_12045_8053_12995_13604_13508_32941_12154_9713_14177_1384_12227_12228_12229_12230_12388_12389_12469_12932_13603
12021,disease,"myopia 17, autosomal dominant",MONDO,"myopia 17, autosomal dominant",myopia,14411_11300_14982_14183_12021_12045_8053_12995_13604_13508_32941_12154_9713_14177_1384_12227_12228_12229_12230_12388_12389_12469_12932_13603
12045,disease,"myopia 5, autosomal dominant",MONDO,"myopia 5, autosomal dominant",myopia,14411_11300_14982_14183_12021_12045_8053_12995_13604_13508_32941_12154_9713_14177_1384_12227_12228_12229_12230_12388_12389_12469_12932_13603
8053,disease,"myopia 2, autosomal dominant",MONDO,"myopia 2, autosomal dominant",myopia,14411_11300_14982_14183_12021_12045_8053_12995_13604_13508_32941_12154_9713_14177_1384_12227_12228_12229_12230_12388_12389_12469_12932_13603
12995,disease,"myopia 15, autosomal dominant",MONDO,"myopia 15, autosomal dominant",myopia,14411_11300_14982_14183_12021_12045_8053_12995_13604_13508_32941_12154_9713_14177_1384_12227_12228_12229_12230_12388_12389_12469_12932_13603
13604,disease,"myopia 21, autosomal dominant",MONDO,"myopia 21, autosomal dominant",myopia,14411_11300_14982_14183_12021_12045_8053_12995_13604_13508_32941_12154_9713_14177_1384_12227_12228_12229_12230_12388_12389_12469_12932_13603
13508,disease,"myopia 19, autosomal dominant",MONDO,"myopia 19, autosomal dominant",myopia,14411_11300_14982_14183_12021_12045_8053_12995_13604_13508_32941_12154_9713_14177_1384_12227_12228_12229_12230_12388_12389_12469_12932_13603
32941,disease,myopia 27,MONDO,myopia,myopia,14411_11300_14982_14183_12021_12045_8053_12995_13604_13508_32941_12154_9713_14177_1384_12227_12228_12229_12230_12388_12389_12469_12932_13603
12154,disease,myopia 6,MONDO,myopia,myopia,14411_11300_14982_14183_12021_12045_8053_12995_13604_13508_32941_12154_9713_14177_1384_12227_12228_12229_12230_12388_12389_12469_12932_13603
9713,disease,"myopia 18, autosomal recessive",MONDO,"myopia 18, autosomal recessive",myopia,14411_11300_14982_14183_12021_12045_8053_12995_13604_13508_32941_12154_9713_14177_1384_12227_12228_12229_12230_12388_12389_12469_12932_13603
14177,disease,"myopia 22, autosomal dominant",MONDO,"myopia 22, autosomal dominant",myopia,14411_11300_14982_14183_12021_12045_8053_12995_13604_13508_32941_12154_9713_14177_1384_12227_12228_12229_12230_12388_12389_12469_12932_13603
1384,disease,myopia (disease),MONDO,myopia,myopia,14411_11300_14982_14183_12021_12045_8053_12995_13604_13508_32941_12154_9713_14177_1384_12227_12228_12229_12230_12388_12389_12469_12932_13603
