node_id,node_type,node_name,node_source,group_name_auto,group_name_bert
6600,disease,pigmentation disease,MONDO,pigmentation disease,pigmentation disease
5453,disease,congenital heart disease,MONDO,congenital heart disease,congenital heart disease
19695,disease,acromelic dysplasia,MONDO,acromelic dysplasia,acromelic dysplasia
20127,disease,genetic peripheral neuropathy,MONDO,genetic peripheral neuropathy,genetic peripheral neuropathy
4183,disease,axonal neuropathy,MONDO,axonal neuropathy,axonal neuropathy
5066,disease,metabolic disease,MONDO,metabolic disease,metabolic disease
6025,disease,autosomal recessive disease,MONDO,autosomal recessive disease,autosomal recessive disease
15707,disease,DNA repair defect other than combined T-cell and B-cell immunodeficiencies,MONDO,DNA repair defect other than combined T-cell and B-cell immunodeficiencies,DNA repair defect other than combined T-cell and B-cell immunodeficiencies
100137,disease,telomere syndrome,MONDO,telomere syndrome,telomere syndrome
20162,disease,secondary ectropion,MONDO,secondary ectropion,secondary ectropion
6552,disease,folliculitis,MONDO,folliculitis,folliculitis
6566,disease,keratosis,MONDO,keratosis,keratosis
19117,disease,genetic nervous system disorder,MONDO,genetic nervous system disorder,genetic nervous system disorder
5560,disease,brain disease,MONDO,brain disease,brain disease
15945,disease,polymalformative genetic syndrome with increased risk of developing cancer,MONDO,polymalformative genetic syndrome with increased risk of developing cancer,polymalformative genetic syndrome with increased risk of developing cancer
19040,disease,chromosomal anomaly,MONDO,chromosomal anomaly,chromosomal anomaly
21058,disease,neoplastic syndrome,MONDO,neoplastic syndrome,neoplastic syndrome
21075,disease,neoplastic polyp,MONDO,neoplastic polyp,neoplastic polyp
3225,disease,bone marrow disease,MONDO,bone marrow disease,bone marrow disease
2771,disease,pulmonary fibrosis,MONDO,pulmonary fibrosis,pulmonary fibrosis
5172,disease,skeletal system disease,MONDO,skeletal system disease,skeletal system disease
17578,disease,disorder of thiamine metabolism and transport,MONDO,disorder of thiamine metabolism and transport,disorder of thiamine metabolism and transport
20285,disease,transposition of the great arteries and conotruncal cardiac anomaly,MONDO,transposition of the great arteries and conotruncal cardiac anomaly,transposition of the great arteries and conotruncal cardiac anomaly
19245,disease,lysosomal lipid storage disorder,MONDO,lysosomal lipid storage disorder,lysosomal lipid storage disorder
18234,disease,dysostosis,MONDO,dysostosis,dysostosis
5497,disease,bone development disease,MONDO,bone development disease,bone development disease
20683,disease,acute disease,MONDO,acute disease,acute disease
21669,disease,post-infectious disorder,MONDO,post-infectious disorder,post-infectious disorder
24237,disease,inherited neurodegenerative disorder,MONDO,inherited neurodegenerative disorder,inherited neurodegenerative disorder
62,disease,isolated microphthalmia,MONDO,isolated microphthalmia,isolated microphthalmia
1476,disease,coloboma,MONDO,coloboma,coloboma
16764,disease,isolated anophthalmia-microphthalmia syndrome,MONDO,isolated anophthalmia-microphthalmia syndrome,isolated anophthalmia-microphthalmia syndrome
16156,disease,qualitative or quantitative defects of FKRP,MONDO,qualitative or quantitative defects of FKRP,qualitative or quantitative defects of FKRP
17745,disease,disorder of O-mannosylglycan synthesis,MONDO,disorder of O-mannosylglycan synthesis,disorder of O-mannosylglycan synthesis
16185,disease,qualitative or quantitative defects of protein O-mannosyltransferase 2,MONDO,qualitative or quantitative defects of protein O-mannosyltransferase,qualitative or quantitative defects of protein O-mannosyltransferase
16184,disease,qualitative or quantitative defects of protein O-mannosyltransferase 1,MONDO,qualitative or quantitative defects of protein O-mannosyltransferase,qualitative or quantitative defects of protein O-mannosyltransferase
16182,disease,"qualitative or quantitative defects of protein O-mannose beta1,2N-acetylglucosaminyltransferase",MONDO,"qualitative or quantitative defects of protein O-mannose beta1,2N-acetylglucosaminyltransferase","qualitative or quantitative defects of protein O-mannose beta1,2N-acetylglucosaminyltransferase"
20259,disease,myopathy with eye involvement,MONDO,myopathy with eye involvement,myopathy with eye involvement
15656,disease,metabolic disease with epilepsy,MONDO,metabolic disease with epilepsy,metabolic disease with epilepsy
20247,disease,congenital vitreoretinal dysplasia,MONDO,congenital vitreoretinal dysplasia,congenital vitreoretinal dysplasia
15919,disease,syndromic neurometabolic disease with non-X-linked intellectual disability,MONDO,syndromic neurometabolic disease with non-X-linked intellectual disability,syndromic neurometabolic disease with non-X-linked intellectual disability
18132,disease,congenital muscular alpha-dystroglycanopathy with brain and eye anomalies,MONDO,congenital muscular alpha-dystroglycanopathy with brain and eye anomalies,congenital muscular alpha-dystroglycanopathy with brain and eye anomalies
18284,disease,congenital disorder of glycosylation with neurological involvement,MONDO,congenital disorder of glycosylation with neurological involvement,congenital disorder of glycosylation with neurological involvement
18296,disease,congenital disorder of glycosylation with developmental anomaly,MONDO,congenital disorder of glycosylation with developmental anomaly,congenital disorder of glycosylation with developmental anomaly
16157,disease,qualitative or quantitative defects of fukutin,MONDO,qualitative or quantitative defects of fukutin,qualitative or quantitative defects of fukutin
18276,disease,muscular dystrophy-dystroglycanopathy,MONDO,muscular dystrophy-dystroglycanopathy,muscular dystrophy-dystroglycanopathy
18491,disease,3-phosphoglycerate dehydrogenase deficiency,MONDO,3-phosphoglycerate dehydrogenase deficiency,3-phosphoglycerate dehydrogenase deficiency
15159,disease,multiple congenital anomalies/dysmorphic syndrome-intellectual disability,MONDO,multiple congenital anomalies/dysmorphic syndrome-intellectual disability,multiple congenital anomalies/dysmorphic syndrome-intellectual disability
15148,disease,lissencephaly type 3,MONDO,lissencephaly,lissencephaly
15327,disease,developmental anomaly of metabolic origin,MONDO,developmental anomaly of metabolic origin,developmental anomaly of metabolic origin
43005,disease,genetic multiple congenital anomalies/dysmorphic syndrome,MONDO,genetic multiple congenital anomalies/dysmorphic syndrome,genetic multiple congenital anomalies/dysmorphic syndrome
17273,disease,autosomal ichthyosis syndrome with fatal disease course,MONDO,autosomal ichthyosis syndrome with fatal disease course,autosomal ichthyosis syndrome with fatal disease course
17272,disease,autosomal ichthyosis syndrome with prominent neurologics signs,MONDO,autosomal ichthyosis syndrome with prominent neurologics signs,autosomal ichthyosis syndrome with prominent neurologics signs
4674,disease,chorioretinitis (disease),MONDO,chorioretinitis (disease),chorioretinitis (disease)
100033,disease,metabolic epilepsy,MONDO,metabolic epilepsy,metabolic epilepsy
44975,disease,disease of transporter activity,MONDO,disease of transporter activity,disease of transporter activity
19226,disease,glucose transport disorder,MONDO,glucose transport disorder,glucose transport disorder
19058,disease,neurometabolic disease,MONDO,neurometabolic disease,neurometabolic disease
7263,disease,cardiac rhythm disease,MONDO,cardiac rhythm disease,cardiac rhythm disease
5336,disease,myopathy,MONDO,myopathy,myopathy
2525,disease,inherited lipid metabolism disorder,MONDO,inherited lipid metabolism disorder,inherited lipid metabolism disorder
16072,disease,anomaly of puberty or/and menstrual cycle of genetic origin,MONDO,anomaly of puberty or/and menstrual cycle of genetic origin,anomaly of puberty or/and menstrual cycle
15898,disease,adrenogenital syndrome,MONDO,adrenogenital syndrome,adrenogenital syndrome
44976,disease,disease of catalytic activity,MONDO,disease of catalytic activity,disease of catalytic activity
2320,disease,congenital nervous system disorder,MONDO,congenital nervous system disorder,congenital nervous system disorder
15336,disease,malformation syndrome with odontal and/or periodontal component,MONDO,malformation syndrome with odontal and/or periodontal component,malformation syndrome with odontal and/or periodontal component
24257,disease,hereditary motor neuron disease,MONDO,hereditary motor neuron disease,hereditary motor neuron disease
15168,disease,arthrogryposis multiplex congenita,MONDO,arthrogryposis multiplex congenita,arthrogryposis multiplex congenita
19052,disease,inborn errors of metabolism,MONDO,inborn errors of metabolism,inborn errors of metabolism
3122,disease,striatonigral degeneration,MONDO,striatonigral degeneration,striatonigral degeneration
1027,disease,gonococcal seminal vesiculitis,MONDO,gonococcal seminal vesiculitis,gonococcal seminal vesiculitis
6504,disease,acquired metabolic disease,MONDO,acquired metabolic disease,acquired metabolic disease
37792,disease,carbohydrate metabolism disease,MONDO,carbohydrate metabolism disease,carbohydrate metabolism disease
16003,disease,ehrlichiosis,MONDO,ehrlichiosis,ehrlichiosis
4805,disease,leukocyte disease,MONDO,leukocyte disease,leukocyte disease
1195,disease,spotted fever,MONDO,spotted fever,spotted fever
5677,disease,Rickettsia conorii infectious disease,MONDO,Rickettsia conorii infectious disease,Rickettsia conorii infectious disease
20592,disease,disease of pharynx,MONDO,disease of pharynx,disease of pharynx
1701,disease,gastrointestinal anthrax,MONDO,gastrointestinal anthrax,gastrointestinal anthrax
6752,disease,Erysipelothrix rhusiopathiae infectious disease,MONDO,Erysipelothrix rhusiopathiae infectious disease,Erysipelothrix rhusiopathiae infectious disease
1112,disease,bubonic plague,MONDO,bubonic plague,bubonic plague
308,disease,primary systemic mycosis,MONDO,primary systemic mycosis,systemic mycosis
5766,disease,fungal lung infectious disease,MONDO,fungal lung infectious disease,fungal lung infectious disease
266,disease,pulmonary aspergilloma,MONDO,pulmonary aspergilloma,pulmonary aspergilloma
5721,disease,coxsackievirus infectious disease,MONDO,coxsackievirus infectious disease,coxsackievirus infectious disease
6873,disease,nutritional deficiency disease,MONDO,nutritional deficiency disease,nutritional deficiency disease
4994,disease,cardiomyopathy,MONDO,cardiomyopathy,cardiomyopathy
44987,disease,face disease,MONDO,face disease,face disease
4678,disease,dermatophytosis,MONDO,dermatophytosis,dermatophytosis
253,disease,piedra,MONDO,piedra,piedra
1461,disease,tinea corporis,MONDO,tinea corporis,tinea corporis
5358,disease,Dengue hemorrhagic fever,MONDO,Dengue hemorrhagic fever,Dengue hemorrhagic fever
45030,disease,non-infectious diarrheal disease,MONDO,non-infectious diarrheal disease,non-infectious diarrheal disease
2269,disease,gastroenteritis,MONDO,gastroenteritis,gastroenteritis
888,disease,gastrointestinal mucositis,MONDO,gastrointestinal mucositis,gastrointestinal mucositis
2917,disease,disease of pilosebaceous unit,MONDO,disease of pilosebaceous unit,disease of pilosebaceous unit
24268,disease,superficial mycosis,MONDO,superficial mycosis,superficial mycosis
24481,disease,skin appendage disease,MONDO,skin appendage disease,skin appendage disease
2041,disease,fungal infectious disease,MONDO,fungal infectious disease,fungal infectious disease
2051,disease,integumentary system disease,MONDO,integumentary system disease,integumentary system disease
254,disease,cutaneous mycosis,MONDO,cutaneous mycosis,cutaneous mycosis
1039,disease,tonsillitis,MONDO,tonsillitis,tonsillitis
1040,disease,nasopharyngitis,MONDO,nasopharyngitis,nasopharyngitis
24294,disease,skin disease caused by infection,MONDO,skin disease caused by infection,skin disease caused by infection
4795,disease,otitis externa,MONDO,otitis externa,otitis externa
5990,disease,tracheitis,MONDO,tracheitis,tracheitis
2647,disease,laryngitis,MONDO,laryngitis,laryngitis
5249,disease,pneumonia,MONDO,pneumonia,pneumonia
5087,disease,respiratory system disease,MONDO,respiratory system disease,respiratory system disease
3619,disease,salpingitis,MONDO,salpingitis,salpingitis
6002,disease,urogenital tuberculosis,MONDO,urogenital tuberculosis,urogenital tuberculosis
19376,disease,West-Nile encephalitis,MONDO,West-Nile encephalitis,West-Nile encephalitis
6009,disease,viral encephalitis,MONDO,viral encephalitis,encephalitis
5763,disease,Flaviviridae infectious disease,MONDO,Flaviviridae infectious disease,Flaviviridae infectious disease
25294,disease,tick-borne infectious disease,MONDO,tick-borne infectious disease,tick-borne infectious disease
5650,disease,Arenaviridae infectious disease,MONDO,Arenaviridae infectious disease,Arenaviridae infectious disease
100120,disease,vector-borne disease,MONDO,vector-borne disease,vector-borne disease
5784,disease,hantavirus hemorrhagic fever with renal syndrome,MONDO,hantavirus hemorrhagic fever with renal syndrome,hantavirus hemorrhagic fever with renal syndrome
5111,disease,Epstein-Barr virus infection,MONDO,Epstein-Barr virus infection,Epstein-Barr virus infection
6011,disease,viral hepatitis,MONDO,viral hepatitis,viral hepatitis
43424,disease,digestive system infectious disease,MONDO,digestive system infectious disease,digestive system infectious disease
5154,disease,liver disease,MONDO,liver disease,liver disease
5738,disease,echinococcosis,MONDO,echinococcosis,echinococcosis
20067,disease,infectious encephalitis,MONDO,infectious encephalitis,infectious encephalitis
2428,disease,protozoa infectious disease,MONDO,protozoa infectious disease,protozoa infectious disease
21747,disease,Acanthamoeba infectious disease,MONDO,Acanthamoeba infectious disease,Acanthamoeba infectious disease
5739,disease,echinostomiasis,MONDO,echinostomiasis,echinostomiasis
367,disease,taeniasis,MONDO,taeniasis,taeniasis
42488,disease,Cestode infectious disease,MONDO,Cestode infectious disease,Cestode infectious disease
4664,disease,helminthiasis,MONDO,helminthiasis,helminthiasis
5656,disease,Ascaridida infectious disease,MONDO,Ascaridida infectious disease,Ascaridida infectious disease
5745,disease,Enoplea infectious disease,MONDO,Enoplea infectious disease,Enoplea infectious disease
5943,disease,Rhabditida infectious disease,MONDO,Rhabditida infectious disease,Rhabditida infectious disease
5805,disease,hypodermyiasis,MONDO,hypodermyiasis,hypodermyiasis
255,disease,subcutaneous mycosis,MONDO,subcutaneous mycosis,subcutaneous mycosis
45033,disease,opportunistic systemic mycosis,MONDO,opportunistic systemic mycosis,opportunistic mycosis
5135,disease,parasitic infection,MONDO,parasitic infection,parasitic infection
